timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775579920437,255,GET /api/load/storage-locations,200,,Lasttest 1-24,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,253,0,0
1775579920453,243,GET /api/load/kommissionen,200,,Lasttest 1-13,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,242,0,0
1775579920419,286,GET /api/load/articles,200,,Lasttest 1-9,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,285,0,0
1775579920436,270,GET /api/load/articles,200,,Lasttest 1-75,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,269,0,0
1775579920437,272,GET /api/load/articles,200,,Lasttest 1-39,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,271,0,0
1775579920441,269,GET /api/load/storage-locations,200,,Lasttest 1-76,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,269,0,0
1775579920436,275,GET /api/load/storage-locations,200,,Lasttest 1-66,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,273,0,0
1775579920221,510,GET /api/load/storage-locations,200,,Lasttest 1-61,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,509,0,0
1775579920687,50,GET /api/load/goods-receipts,200,,Lasttest 1-23,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,49,0,0
1775579920504,233,GET /api/load/kommissionen,200,,Lasttest 1-73,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,232,0,0
1775579920707,31,GET /api/load/kommissionen,200,,Lasttest 1-26,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,30,0,0
1775579920687,62,GET /api/load/goods-receipts,200,,Lasttest 1-36,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,61,0,0
1775579920455,295,GET /api/load/articles,200,,Lasttest 1-67,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,294,0,0
1775579920503,249,GET /api/load/kommissionen,200,,Lasttest 1-99,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,248,0,0
1775579920687,88,GET /api/load/articles,200,,Lasttest 1-19,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,88,0,0
1775579920504,271,GET /api/load/storage-locations,200,,Lasttest 1-48,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,271,0,0
1775579920503,274,GET /api/load/storage-locations,200,,Lasttest 1-70,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,272,0,0
1775579920503,277,GET /api/load/articles,200,,Lasttest 1-92,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,276,0,0
1775579920535,250,GET /api/load/goods-receipts,200,,Lasttest 1-27,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,249,0,0
1775579920535,250,GET /api/load/storage-locations,200,,Lasttest 1-77,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,249,0,0
1775579920535,272,GET /api/load/goods-receipts,200,,Lasttest 1-51,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,271,0,0
1775579920556,251,GET /api/load/storage-locations,200,,Lasttest 1-44,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,250,0,0
1775579920520,289,GET /api/load/articles,200,,Lasttest 1-15,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,288,0,0
1775579920554,275,GET /api/load/articles,200,,Lasttest 1-4,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,274,0,0
1775579920771,59,GET /api/load/storage-locations,200,,Lasttest 1-88,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,58,0,0
1775579920570,260,GET /api/load/goods-receipts,200,,Lasttest 1-16,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,258,0,0
1775579920554,276,GET /api/load/storage-locations,200,,Lasttest 1-68,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,275,0,0
1775579920587,244,GET /api/load/kommissionen,200,,Lasttest 1-86,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,243,0,0
1775579920587,245,GET /api/load/storage-locations,200,,Lasttest 1-38,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,244,0,0
1775579920587,245,GET /api/load/kommissionen,200,,Lasttest 1-98,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,243,0,0
1775579920587,264,GET /api/load/articles,200,,Lasttest 1-28,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,263,0,0
1775579920588,264,GET /api/load/kommissionen,200,,Lasttest 1-8,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,263,0,0
1775579920587,273,GET /api/load/articles,200,,Lasttest 1-32,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,272,0,0
1775579920588,286,GET /api/load/articles,200,,Lasttest 1-64,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,285,0,0
1775579920605,275,GET /api/load/goods-receipts,200,,Lasttest 1-90,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,274,0,0
1775579920619,263,GET /api/load/goods-receipts,200,,Lasttest 1-40,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,262,0,0
1775579920605,277,GET /api/load/goods-receipts,200,,Lasttest 1-62,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,276,0,0
1775579920603,280,GET /api/load/storage-locations,200,,Lasttest 1-30,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,279,0,0
1775579920619,266,GET /api/load/storage-locations,200,,Lasttest 1-91,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,265,0,0
1775579920619,280,GET /api/load/goods-receipts,200,,Lasttest 1-20,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,280,0,0
1775579920619,280,GET /api/load/goods-receipts,200,,Lasttest 1-43,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,279,0,0
1775579920603,298,GET /api/load/articles,200,,Lasttest 1-33,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,296,0,0
1775579920636,266,GET /api/load/goods-receipts,200,,Lasttest 1-3,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,265,0,0
1775579920636,268,GET /api/load/kommissionen,200,,Lasttest 1-21,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,267,0,0
1775579920637,267,GET /api/load/kommissionen,200,,Lasttest 1-65,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,267,0,0
1775579920652,260,GET /api/load/kommissionen,200,,Lasttest 1-34,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,260,0,0
1775579920636,283,GET /api/load/storage-locations,200,,Lasttest 1-11,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,282,0,0
1775579920493,436,GET /api/load/kommissionen,200,,Lasttest 1-53,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,436,0,0
1775579920489,440,GET /api/load/kommissionen,200,,Lasttest 1-96,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,440,0,0
1775579920686,245,GET /api/load/kommissionen,200,,Lasttest 1-71,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,244,0,0
1775579920636,296,GET /api/load/storage-locations,200,,Lasttest 1-25,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,295,0,0
1775579920652,281,GET /api/load/storage-locations,200,,Lasttest 1-100,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,279,0,0
1775579920686,252,GET /api/load/kommissionen,200,,Lasttest 1-47,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,251,0,0
1775579920692,248,GET /api/load/kommissionen,200,,Lasttest 1-78,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,247,0,0
1775579920669,280,GET /api/load/storage-locations,200,,Lasttest 1-42,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,279,0,0
1775579920489,460,GET /api/load/kommissionen,200,,Lasttest 1-22,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,460,0,0
1775579920669,282,GET /api/load/storage-locations,200,,Lasttest 1-94,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,282,0,0
1775579920707,245,GET /api/load/kommissionen,200,,Lasttest 1-89,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,244,0,0
1775579920692,265,GET /api/load/storage-locations,200,,Lasttest 1-31,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,264,0,0
1775579920753,220,GET /api/load/kommissionen,200,,Lasttest 1-2,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,219,0,0
1775579920721,254,GET /api/load/goods-receipts,200,,Lasttest 1-95,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,253,0,0
1775579920721,254,GET /api/load/goods-receipts,200,,Lasttest 1-74,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,253,0,0
1775579920736,246,GET /api/load/storage-locations,200,,Lasttest 1-54,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,246,0,0
1775579920721,261,GET /api/load/storage-locations,200,,Lasttest 1-29,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,261,0,0
1775579920753,235,GET /api/load/goods-receipts,200,,Lasttest 1-87,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,234,0,0
1775579920771,221,GET /api/load/kommissionen,200,,Lasttest 1-56,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,221,0,0
1775579920505,489,GET /api/load/articles,200,,Lasttest 1-57,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,488,0,0
1775579920587,413,GET /api/load/storage-locations,200,,Lasttest 1-84,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,413,0,0
1775579920753,255,GET /api/load/articles,200,,Lasttest 1-49,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,255,0,0
1775579920753,259,GET /api/load/articles,200,,Lasttest 1-93,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,258,0,0
1775579920786,242,GET /api/load/goods-receipts,200,,Lasttest 1-69,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,241,0,0
1775579920801,228,GET /api/load/kommissionen,200,,Lasttest 1-55,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,227,0,0
1775579920801,233,GET /api/load/kommissionen,200,,Lasttest 1-1,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,233,0,0
1775579920786,249,GET /api/load/storage-locations,200,,Lasttest 1-63,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,247,0,0
1775579920801,234,GET /api/load/storage-locations,200,,Lasttest 1-12,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,232,0,0
1775579920801,234,GET /api/load/goods-receipts,200,,Lasttest 1-85,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,233,0,0
1775579920786,265,GET /api/load/articles,200,,Lasttest 1-79,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,265,0,0
1775579920771,280,GET /api/load/articles,200,,Lasttest 1-7,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,280,0,0
1775579920821,233,GET /api/load/kommissionen,200,,Lasttest 1-97,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,232,0,0
1775579920821,233,GET /api/load/storage-locations,200,,Lasttest 1-59,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,232,0,0
1775579920837,217,GET /api/load/kommissionen,200,,Lasttest 1-5,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,217,0,0
1775579920801,271,GET /api/load/articles,200,,Lasttest 1-72,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,270,0,0
1775579920853,224,GET /api/load/kommissionen,200,,Lasttest 1-17,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,224,0,0
1775579920821,261,GET /api/load/goods-receipts,200,,Lasttest 1-37,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,260,0,0
1775579920853,230,GET /api/load/storage-locations,200,,Lasttest 1-73,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,228,0,0
1775579920821,273,GET /api/load/articles,200,,Lasttest 1-46,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,273,0,0
1775579920854,241,GET /api/load/kommissionen,200,,Lasttest 1-10,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,239,0,0
1775579920853,243,GET /api/load/goods-receipts,200,,Lasttest 1-82,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,242,0,0
1775579920821,279,GET /api/load/articles,200,,Lasttest 1-50,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,278,0,0
1775579920854,247,GET /api/load/kommissionen,200,,Lasttest 1-83,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,246,0,0
1775579920853,248,GET /api/load/goods-receipts,200,,Lasttest 1-6,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,248,0,0
1775579920853,252,GET /api/load/storage-locations,200,,Lasttest 1-81,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,250,0,0
1775579920854,258,GET /api/load/goods-receipts,200,,Lasttest 1-23,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,258,0,0
1775579920887,244,GET /api/load/kommissionen,200,,Lasttest 1-18,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,243,0,0
1775579920869,262,GET /api/load/storage-locations,200,,Lasttest 1-45,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,261,0,0
1775579920886,248,GET /api/load/kommissionen,200,,Lasttest 1-14,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,247,0,0
1775579920869,271,GET /api/load/storage-locations,200,,Lasttest 1-39,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,269,0,0
1775579920869,275,GET /api/load/goods-receipts,200,,Lasttest 1-60,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,274,0,0
1775579920869,281,GET /api/load/articles,200,,Lasttest 1-36,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,280,0,0
1775579920886,266,GET /api/load/storage-locations,200,,Lasttest 1-80,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,265,0,0
1775579920869,295,GET /api/load/articles,200,,Lasttest 1-41,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,294,0,0
1775579920886,285,GET /api/load/articles,200,,Lasttest 1-58,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,284,0,0
1775579920953,220,GET /api/load/kommissionen,200,,Lasttest 1-66,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,217,0,0
1775579920920,254,GET /api/load/goods-receipts,200,,Lasttest 1-35,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,253,0,0
1775579920869,306,GET /api/load/articles,200,,Lasttest 1-61,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,305,0,0
1775579920903,277,GET /api/load/storage-locations,200,,Lasttest 1-26,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,276,0,0
1775579920936,254,GET /api/load/storage-locations,200,,Lasttest 1-24,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,253,0,0
1775579920954,243,GET /api/load/kommissionen,200,,Lasttest 1-4,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,243,0,0
1775579921136,66,GET /api/load/articles,200,,Lasttest 1-33,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,65,0,0
1775579920920,282,GET /api/load/articles,200,,Lasttest 1-52,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,281,0,0
1775579920953,258,GET /api/load/goods-receipts,200,,Lasttest 1-48,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,257,0,0
1775579920970,241,GET /api/load/kommissionen,200,,Lasttest 1-75,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,240,0,0
1775579920953,261,GET /api/load/articles,200,,Lasttest 1-9,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,260,0,0
1775579920954,264,GET /api/load/storage-locations,200,,Lasttest 1-13,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,263,0,0
1775579920954,267,GET /api/load/storage-locations,200,,Lasttest 1-27,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,266,0,0
1775579920970,252,GET /api/load/storage-locations,200,,Lasttest 1-38,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,250,0,0
1775579920970,253,GET /api/load/goods-receipts,200,,Lasttest 1-68,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,250,0,0
1775579921002,224,GET /api/load/kommissionen,200,,Lasttest 1-92,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,223,0,0
1775579921002,230,GET /api/load/kommissionen,200,,Lasttest 1-99,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,230,0,0
1775579920987,254,GET /api/load/goods-receipts,200,,Lasttest 1-8,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,253,0,0
1775579921002,247,GET /api/load/storage-locations,200,,Lasttest 1-76,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,246,0,0
1775579921019,243,GET /api/load/storage-locations,200,,Lasttest 1-77,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,242,0,0
1775579921054,210,GET /api/load/kommissionen,200,,Lasttest 1-47,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,209,0,0
1775579921019,246,GET /api/load/goods-receipts,200,,Lasttest 1-70,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,245,0,0
1775579921036,229,GET /api/load/goods-receipts,200,,Lasttest 1-32,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,229,0,0
1775579921221,46,GET /api/load/goods-receipts,200,,Lasttest 1-46,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,46,0,0
1775579921004,277,GET /api/load/articles,200,,Lasttest 1-86,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,277,0,0
1775579921036,248,GET /api/load/storage-locations,200,,Lasttest 1-3,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,247,0,0
1775579921019,268,GET /api/load/articles,200,,Lasttest 1-67,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,266,0,0
1775579921019,268,GET /api/load/articles,200,,Lasttest 1-65,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,267,0,0
1775579921071,219,GET /api/load/kommissionen,200,,Lasttest 1-100,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,216,0,0
1775579921056,237,GET /api/load/goods-receipts,200,,Lasttest 1-19,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,236,0,0
1775579921055,250,GET /api/load/goods-receipts,200,,Lasttest 1-88,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,249,0,0
1775579921071,239,GET /api/load/storage-locations,200,,Lasttest 1-78,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,239,0,0
1775579921103,207,GET /api/load/kommissionen,200,,Lasttest 1-98,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,207,0,0
1775579921086,226,GET /api/load/goods-receipts,200,,Lasttest 1-15,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,226,0,0
1775579921086,228,GET /api/load/storage-locations,200,,Lasttest 1-16,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,228,0,0
1775579921103,231,GET /api/load/storage-locations,200,,Lasttest 1-44,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,231,0,0
1775579921136,198,GET /api/load/kommissionen,200,,Lasttest 1-20,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,197,0,0
1775579921122,212,GET /api/load/goods-receipts,200,,Lasttest 1-90,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,212,0,0
1775579921121,214,GET /api/load/kommissionen,200,,Lasttest 1-25,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,213,0,0
1775579921121,229,GET /api/load/storage-locations,200,,Lasttest 1-62,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,228,0,0
1775579921287,71,GET /api/load/articles,200,,Lasttest 1-57,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,70,0,0
1775579921104,254,GET /api/load/articles,200,,Lasttest 1-21,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,254,0,0
1775579921103,256,GET /api/load/articles,200,,Lasttest 1-43,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,254,0,0
1775579921137,223,GET /api/load/kommissionen,200,,Lasttest 1-91,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,221,0,0
1775579920936,442,GET /api/load/goods-receipts,200,,Lasttest 1-51,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,441,0,0
1775579921122,257,GET /api/load/articles,200,,Lasttest 1-56,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,255,0,0
1775579921136,243,GET /api/load/articles,200,,Lasttest 1-95,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,241,0,0
1775579921154,226,GET /api/load/goods-receipts,200,,Lasttest 1-40,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,225,0,0
1775579921136,250,GET /api/load/goods-receipts,200,,Lasttest 1-64,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,249,0,0
1775579921171,231,GET /api/load/kommissionen,200,,Lasttest 1-11,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,230,0,0
1775579921353,55,GET /api/load/storage-locations,200,,Lasttest 1-24,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,55,0,0
1775579921186,222,GET /api/load/kommissionen,200,,Lasttest 1-31,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,222,0,0
1775579921353,56,GET /api/load/storage-locations,200,,Lasttest 1-80,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,55,0,0
1775579921353,59,GET /api/load/goods-receipts,200,,Lasttest 1-68,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,58,0,0
1775579921154,267,GET /api/load/articles,200,,Lasttest 1-30,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,266,0,0
1775579921353,74,GET /api/load/articles,200,,Lasttest 1-4,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,74,0,0
1775579921170,273,GET /api/load/articles,200,,Lasttest 1-42,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,272,0,0
1775579921222,221,GET /api/load/kommissionen,200,,Lasttest 1-89,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,221,0,0
1775579921170,275,GET /api/load/articles,200,,Lasttest 1-93,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,274,0,0
1775579921186,259,GET /api/load/articles,200,,Lasttest 1-71,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,258,0,0
1775579921221,226,GET /api/load/kommissionen,200,,Lasttest 1-82,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,226,0,0
1775579921222,232,GET /api/load/goods-receipts,200,,Lasttest 1-50,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,232,0,0
1775579921404,50,GET /api/load/goods-receipts,200,,Lasttest 1-77,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,50,0,0
1775579921236,228,GET /api/load/kommissionen,200,,Lasttest 1-6,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,228,0,0
1775579921186,278,GET /api/load/articles,200,,Lasttest 1-34,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,278,0,0
1775579921236,228,GET /api/load/kommissionen,200,,Lasttest 1-97,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,228,0,0
1775579921236,231,GET /api/load/kommissionen,200,,Lasttest 1-22,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,231,0,0
1775579921403,70,GET /api/load/articles,200,,Lasttest 1-8,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,69,0,0
1775579921404,71,GET /api/load/articles,200,,Lasttest 1-27,text,true,,5510,148,100,100,http://localhost:8081/api/load/articles?page=0&size=20,71,0,0
1775579921254,237,GET /api/load/kommissionen,200,,Lasttest 1-37,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,235,0,0
1775579921253,239,GET /api/load/kommissionen,200,,Lasttest 1-69,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,238,0,0
1775579921236,256,GET /api/load/storage-locations,200,,Lasttest 1-94,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,256,0,0
1775579921253,239,GET /api/load/goods-receipts,200,,Lasttest 1-49,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,239,0,0
1775579921253,240,GET /api/load/kommissionen,200,,Lasttest 1-72,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,236,0,0
1775579921253,244,GET /api/load/goods-receipts,200,,Lasttest 1-74,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,244,0,0
1775579921253,245,GET /api/load/goods-receipts,200,,Lasttest 1-5,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,244,0,0
1775579921253,263,GET /api/load/storage-locations,200,,Lasttest 1-39,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,262,0,0
1775579921289,229,GET /api/load/kommissionen,200,,Lasttest 1-12,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,228,0,0
1775579921270,249,GET /api/load/storage-locations,200,,Lasttest 1-87,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,248,0,0
1775579921270,251,GET /api/load/storage-locations,200,,Lasttest 1-23,text,true,,13925,142,100,100,http://localhost:8081/api/load/storage-locations,250,0,0
1775579921109,427,GET /api/load/goods-receipts,200,,Lasttest 1-54,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,426,0,0
1775579921487,49,GET /api/load/goods-receipts,200,,Lasttest 1-15,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,48,0,0
1775579921487,49,GET /api/load/goods-receipts,200,,Lasttest 1-88,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,48,0,0
1775579921319,225,GET /api/load/goods-receipts,200,,Lasttest 1-61,text,true,,1665,139,100,100,http://localhost:8081/api/load/goods-receipts,225,0,0
1775579921336,209,GET /api/load/kommissionen,200,,Lasttest 1-38,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,208,0,0
1775579921336,209,GET /api/load/kommissionen,200,,Lasttest 1-13,text,true,,3613,137,100,100,http://localhost:8081/api/load/kommissionen,208,0,0
